,image_id,street,citi,bed,bath,sqft,price
6387,6387,1,"Corona, CA",4,3.0,1805,477000
6388,6388,2,"Murrieta, CA",3,3.0,2154,445000
6389,6389,2,"Palm Desert, CA",3,3.0,1922,499900
6390,6390,1,"La Quinta, CA",3,2.1,1779,469000
6391,6391,2,"Riverside, CA",4,3.0,2155,499900
6392,6392,2,"Riverside, CA",4,2.1,2043,497000
6393,6393,1,"Murrieta, CA",3,2.0,2025,459000
6394,6394,1,"Corona, CA",4,2.0,1592,480000
6395,6395,1,"Palm Desert, CA",4,3.0,2009,475000
6396,6396,2,"La Quinta, CA",3,2.0,2270,455000
6397,6397,1,"Murrieta, CA",5,3.0,2698,463000
6398,6398,1,"Winchester, CA",4,2.1,2987,469900
6399,6399,2,"Beaumont, CA",2,2.1,2700,454900
6400,6400,1,"Lake Elsinore, CA",4,2.1,3086,489000
6401,6401,2,"Winchester, CA",4,3.0,2784,450000
6402,6402,1,"Menifee, CA",4,3.0,2595,459900
6403,6403,2,"Murrieta, CA",5,3.0,2365,451990
6404,6404,2,"Hemet, CA",4,2.1,2350,450500
6405,6405,1,"Menifee, CA",4,3.0,2728,475000
6406,6406,2,"Indio, CA",3,3.0,1981,495000
6407,6407,1,"Cathedral City, CA",4,3.0,2555,474999
6408,6408,2,"Menifee, CA",5,4.0,4651,499900
6409,6409,1,"Calimesa, CA",3,2.1,1905,489000
6410,6410,2,"Winchester, CA",5,3.0,3435,499888
6411,6411,1,"Murrieta, CA",4,2.1,2788,465000
6412,6412,1,"Murrieta, CA",4,2.1,2390,465000
6413,6413,2,"Murrieta, CA",4,3.0,2977,455000
6414,6414,2,"Winchester, CA",3,2.1,2585,451500
6415,6415,1,"Riverside, CA",3,3.0,2057,494500
6416,6416,1,"Menifee, CA",4,3.0,2785,488000
6417,6417,1,"Murrieta, CA",4,5.1,4063,480000
6418,6418,2,"Murrieta, CA",5,3.0,2643,445900
6419,6419,2,"Palm Springs, CA",3,2.0,1452,499888
6420,6420,2,"Temecula, CA",4,2.1,2118,449990
6421,6421,2,"Indio, CA",2,2.0,1605,449000
6422,6422,2,"Corona, CA",3,2.1,2030,499000
6423,6423,1,"Beaumont, CA",5,4.0,3748,477900
6424,6424,1,"Palm Desert, CA",3,2.0,2166,489000
6425,6425,2,"Riverside, CA",4,2.0,1739,499000
6426,6426,1,"Riverside, CA",3,2.0,1290,475000
6427,6427,1,"Wildomar, CA",3,2.0,1812,475000
6428,6428,1,"Temecula, CA",4,3.0,2144,479900
6429,6429,1,"Murrieta, CA",4,2.1,3470,459900
6430,6430,1,"Riverside, CA",4,3.0,2131,489900
6431,6431,2,"Cathedral City, CA",4,2.0,1850,498000
6432,6432,1,"Rancho Mirage, CA",3,2.0,1621,459000
6433,6433,1,"Riverside, CA",3,2.1,1859,449900
6434,6434,1,"Nuevo, CA",5,3.0,2367,489000
6435,6435,2,"Temecula, CA",3,2.1,1974,499900
6436,6436,1,"Menifee, CA",4,3.0,2834,484500
6437,6437,1,"Palm Desert, CA",3,2.0,1801,489000
6438,6438,2,"Palm Desert, CA",2,2.1,2364,495000
6439,6439,2,"Menifee, CA",5,3.0,3824,505000
6440,6440,1,"Menifee, CA",4,3.0,2611,449900
6441,6441,1,"Palm Springs, CA",3,2.0,1437,465000
6442,6442,1,"Temecula, CA",4,3.0,2365,483900
6443,6443,1,"Winchester, CA",4,4.0,3259,479000
6444,6444,1,"Winchester, CA",4,3.0,3037,469500
6445,6445,2,"Corona, CA",2,3.0,2225,499950
6446,6446,1,"Riverside, CA",3,2.0,1698,455000
6447,6447,1,"Riverside, CA",3,1.1,1821,479900
6448,6448,1,"Murrieta, CA",4,2.1,2017,455000
6449,6449,1,"Palm Desert, CA",3,2.0,2142,469000
6450,6450,1,"Corona, CA",3,2.0,1219,475000
6451,6451,1,"Menifee, CA",4,3.0,2744,463875
6452,6452,2,"Lake Elsinore, CA",4,2.1,1699,499900
6453,6453,1,"Riverside, CA",4,2.1,1905,449500
6454,6454,2,"Winchester, CA",5,3.0,2890,505000
6455,6455,1,"Perris, CA",4,3.0,3695,494500
6456,6456,1,"Menifee, CA",5,3.0,3279,454900
6457,6457,1,"Palm Desert, CA",4,2.0,1970,475000
6458,6458,1,"Palm Desert, CA",2,2.0,1296,488000
6459,6459,1,"Indio, CA",3,2.1,2376,464000
6460,6460,2,"Bermuda Dunes, CA",3,3.0,1593,499000
6461,6461,1,"Calimesa, CA",4,2.1,2285,475000
6462,6462,1,"Murrieta, CA",4,2.1,2648,460000
6463,6463,2,"Palm Desert, CA",3,2.0,1831,497500
6464,6464,2,"Riverside, CA",4,2.0,2046,498888
6465,6465,2,"Winchester, CA",4,3.0,2862,498500
6466,6466,1,"Palm Desert, CA",2,2.0,2156,479000
6467,6467,1,"Murrieta, CA",4,3.0,2878,470000
6468,6468,1,"Rancho Mirage, CA",3,3.0,2480,489000
6469,6469,1,"Wildomar, CA",3,3.0,2422,470000
6470,6470,2,"Belltown, CA",4,2.0,1809,504999
6471,6471,1,"Corona, CA",3,2.0,1362,450000
6472,6472,1,"Murrieta, CA",4,3.0,2154,449000
6473,6473,1,"Indio, CA",2,2.0,1641,474900
6474,6474,1,"Murrieta, CA",4,2.1,3379,492800
6475,6475,1,"Riverside, CA",4,2.0,1649,450000
6476,6476,1,"Hemet, CA",4,3.0,2442,469000
6477,6477,1,"Palm Springs, CA",3,2.0,1300,450000
6478,6478,1,"Temecula, CA",3,2.1,1791,449900
6479,6479,1,"Wildomar, CA",4,2.1,2809,494700
6480,6480,1,"Winchester, CA",5,3.0,3689,485000
6481,6481,1,"Riverside, CA",4,2.1,1841,479000
6482,6482,1,"Murrieta, CA",4,2.1,2646,479999
6483,6483,1,"Indio, CA",2,2.1,2504,479000
6484,6484,2,"Perris, CA",4,3.0,2650,499500
6485,6485,2,"Nuevo, CA",4,2.1,2220,499900
6486,6486,2,"Murrieta, CA",5,3.0,2858,498640
6487,6487,1,"Lake Elsinore, CA",4,3.0,3023,459000
6488,6488,1,"Rancho Mirage, CA",4,3.0,2302,468000
6489,6489,2,"Idyllwild, CA",3,2.0,2024,499000
6490,6490,1,"Belltown, CA",3,2.0,1507,470000
6491,6491,1,"Corona, CA",3,2.0,1850,480000
6492,6492,1,"Riverside, CA",4,2.0,1977,474900
6493,6493,1,"Corona, CA",3,2.1,1592,489000
6494,6494,1,"Temecula, CA",3,2.1,2084,449900
6495,6495,1,"Belltown, CA",6,4.0,2674,477000
6496,6496,1,"Riverside, CA",3,2.0,1663,469999
6497,6497,1,"Indio, CA",3,2.0,2466,449000
6498,6498,1,"Cathedral City, CA",4,3.0,2315,445000
6499,6499,1,"Riverside, CA",3,2.1,1594,459000
6500,6500,2,"Riverside, CA",3,3.1,2100,549900
6501,6501,1,"Canyon Lake, CA",3,2.1,2324,535000
6502,6502,2,"Idyllwild, CA",2,2.1,1156,549000
6503,6503,1,"Palm Springs, CA",4,2.0,1615,529000
6504,6504,1,"Riverside, CA",4,4.1,2875,539900
6505,6505,2,"Temecula, CA",3,2.0,2160,550000
6506,6506,1,"Palm Desert, CA",4,2.0,2330,525000
6507,6507,1,"Riverside, CA",4,3.0,2700,539900
6508,6508,1,"Moreno Valley, CA",6,4.1,4864,540000
6509,6509,2,"Indio, CA",2,2.1,2277,499000
6510,6510,2,"Bermuda Dunes, CA",4,2.0,2304,495000
6511,6511,1,"Indio, CA",3,2.0,2023,525000
6512,6512,1,"Corona, CA",4,2.1,2131,525800
6513,6513,1,"Riverside, CA",3,2.0,2000,520000
6514,6514,1,"Lake Elsinore, CA",5,3.1,3721,529900
6515,6515,1,"Riverside, CA",4,3.0,2272,525000
6516,6516,1,"Temecula, CA",3,2.0,1920,525000
6517,6517,2,"Riverside, CA",4,3.0,1704,550000
6518,6518,2,"Anza, CA",4,3.0,3090,499000
6519,6519,2,"Cherry Valley, CA",4,2.0,2517,499999
6520,6520,2,"Winchester, CA",5,4.1,3409,501900
6521,6521,2,"Corona, CA",4,3.0,1886,499900
6522,6522,2,"Corona, CA",3,2.1,2248,555000
6523,6523,1,"Palm Springs, CA",3,2.0,1249,514888
6524,6524,2,"Desert Hot Springs, CA",3,2.0,1915,549000
6525,6525,1,"Cathedral City, CA",3,3.0,2421,539000
6526,6526,1,"Palm Springs, CA",4,3.0,2107,525000
6527,6527,1,"Riverside, CA",4,3.0,2946,510900
6528,6528,2,"Menifee, CA",5,3.0,3021,499900
6529,6529,2,"Murrieta, CA",5,3.0,2860,499999
6530,6530,2,"Rancho Mirage, CA",3,3.0,2129,549000
6531,6531,1,"Murrieta, CA",6,4.1,3731,529900
6532,6532,1,"Canyon Lake, CA",5,3.0,3044,519900
6533,6533,1,"Murrieta, CA",4,4.0,3732,539900
6534,6534,2,"Belltown, CA",5,3.0,3143,548000
6535,6535,1,"Corona, CA",3,2.0,2137,510000
6536,6536,2,"Riverside, CA",3,3.1,2200,549000
6537,6537,2,"Cathedral City, CA",3,2.0,1737,499000
6538,6538,1,"Corona, CA",4,4.1,3594,539999
6539,6539,1,"Corona, CA",5,3.0,2410,539500
6540,6540,1,"Riverside, CA",5,2.0,2300,519000
6541,6541,2,"Moreno Valley, CA",4,3.0,2577,499900
6542,6542,1,"Hemet, CA",3,2.1,2283,535000
6543,6543,1,"Riverside, CA",3,2.1,2205,519000
6544,6544,2,"Riverside, CA",4,3.0,1877,499990
6545,6545,2,"Palm Desert, CA",2,2.0,2142,549000
6546,6546,2,"La Quinta, CA",3,3.0,1641,500000
6547,6547,2,"Riverside, CA",4,3.0,2761,549900
6548,6548,1,"Menifee, CA",5,4.1,3356,527510
6549,6549,2,"Menifee, CA",4,3.1,3002,499999
6550,6550,2,"La Quinta, CA",3,3.1,2302,499990
6551,6551,2,"Murrieta, CA",5,3.0,2644,495000
6552,6552,1,"Winchester, CA",5,4.1,3687,515900
6553,6553,2,"Mira Loma, CA",4,3.0,2398,550000
6554,6554,1,"La Quinta, CA",4,3.0,2681,539000
6555,6555,1,"Corona, CA",3,2.1,1517,530000
6556,6556,2,"Corona, CA",4,3.0,2197,545900
6557,6557,1,"Murrieta, CA",5,3.0,3908,524999
6558,6558,2,"Murrieta, CA",5,3.0,3514,495000
6559,6559,2,"Murrieta, CA",4,2.1,2716,499900
6560,6560,2,"Corona, CA",4,2.1,1967,549000
6561,6561,2,"Riverside, CA",4,3.1,2857,554900
6562,6562,1,"Riverside, CA",4,2.0,2024,540000
6563,6563,2,"La Quinta, CA",3,3.1,2977,550000
6564,6564,1,"Corona, CA",4,3.0,2343,510000
6565,6565,2,"Murrieta, CA",4,3.1,3034,545000
6566,6566,2,"Palm Springs, CA",4,3.0,1940,549000
6567,6567,1,"Murrieta, CA",4,3.0,3155,515000
6568,6568,1,"Palm Desert, CA",4,3.0,2505,525000
6569,6569,1,"Riverside, CA",5,3.0,2676,529000
6570,6570,2,"Palm Desert, CA",3,3.0,1922,499900
6571,6571,2,"Riverside, CA",4,3.0,2155,499900
6572,6572,2,"Riverside, CA",4,2.1,2043,497000
6573,6573,1,"Palm Springs, CA",3,2.0,1714,539000
6574,6574,1,"Cathedral City, CA",3,3.1,2101,539900
6575,6575,1,"Riverside, CA",4,2.0,2449,529900
6576,6576,1,"Riverside, CA",4,2.0,1689,534999
6577,6577,1,"Temecula, CA",4,2.1,2874,524900
6578,6578,1,"Murrieta, CA",5,3.0,3900,530000
6579,6579,1,"Corona, CA",4,2.1,2444,524990
6580,6580,2,"Murrieta, CA",5,4.0,2986,549000
6581,6581,1,"La Quinta, CA",4,2.0,1178,525000
6582,6582,2,"Indio, CA",3,3.0,1981,495000
6583,6583,2,"Menifee, CA",5,4.0,4651,499900
6584,6584,2,"Winchester, CA",5,3.0,3435,499888
6585,6585,1,"Riverside, CA",5,3.0,3257,524900
6586,6586,1,"Murrieta, CA",5,3.0,3948,509900
6587,6587,1,"Riverside, CA",4,3.1,3389,535900
6588,6588,2,"Beaumont, CA",4,3.0,2834,550000
6589,6589,1,"Indio, CA",2,2.1,2446,539000
6590,6590,1,"Indio, CA",3,3.0,2203,525000
6591,6591,1,"Riverside, CA",5,2.1,2202,524900
6592,6592,2,"Palm Springs, CA",3,2.0,1452,499888
6593,6593,1,"Temecula, CA",4,3.0,2742,529900
6594,6594,2,"Temecula, CA",4,3.0,2358,550000
6595,6595,1,"Murrieta, CA",5,3.0,2797,519900
6596,6596,2,"Corona, CA",3,2.1,2030,499000
6597,6597,1,"Corona, CA",5,3.0,2790,529990
6598,6598,1,"Menifee, CA",6,4.0,3240,520000
6599,6599,2,"Riverside, CA",4,2.0,1739,499000
6600,6600,2,"Cathedral City, CA",4,2.0,1850,498000
6601,6601,2,"Canyon Lake, CA",3,2.1,2562,549900
6602,6602,1,"Murrieta, CA",4,3.0,2731,542900
6603,6603,2,"Corona, CA",5,3.0,2268,549999
6604,6604,2,"Temecula, CA",3,2.1,1974,499900
6605,6605,1,"Indio, CA",2,2.0,1909,522000
6606,6606,2,"Palm Desert, CA",2,2.1,2364,495000
6607,6607,1,"La Quinta, CA",3,3.0,1835,537000
6608,6608,2,"Menifee, CA",5,3.0,3824,505000
6609,6609,2,"Hemet, CA",6,4.0,3610,549900
6610,6610,2,"Riverside, CA",5,4.0,2900,549900
6611,6611,1,"Wildomar, CA",4,2.1,2533,519997
6612,6612,2,"Corona, CA",2,3.0,2225,499950
6613,6613,1,"Temecula, CA",4,3.1,3586,525000
6614,6614,1,"Corona, CA",4,2.1,1911,520000
6615,6615,1,"Murrieta, CA",4,3.0,3155,510000
6616,6616,1,"La Quinta, CA",3,3.0,2700,525000
6617,6617,2,"Lake Elsinore, CA",4,2.1,1699,499900
6618,6618,2,"Winchester, CA",5,3.0,2890,505000
6619,6619,1,"Temecula, CA",5,4.0,3254,510000
6620,6620,1,"Beaumont, CA",5,4.0,3668,519900
6621,6621,1,"Palm Desert, CA",4,3.0,2240,529000
6622,6622,2,"Bermuda Dunes, CA",3,3.0,1593,499000
6623,6623,2,"Palm Desert, CA",3,2.0,1831,497500
6624,6624,2,"Riverside, CA",4,2.0,2046,498888
6625,6625,2,"Winchester, CA",4,3.0,2862,498500
6626,6626,1,"Corona, CA",4,3.0,1843,519800
6627,6627,1,"Murrieta, CA",4,3.0,3327,539000
6628,6628,1,"Murrieta, CA",4,2.1,3441,535000
6629,6629,1,"Riverside, CA",3,3.0,2059,524900
6630,6630,2,"Corona, CA",4,3.0,3086,545888
6631,6631,2,"Belltown, CA",4,2.0,1809,504999
6632,6632,2,"Corona, CA",5,4.1,3463,555000
6633,6633,1,"Palm Desert, CA",3,3.0,2853,528800
6634,6634,1,"Menifee, CA",4,2.1,2349,518000
6635,6635,1,"Corona, CA",3,2.0,1625,514900
6636,6636,2,"Canyon Lake, CA",5,3.0,3085,549999
6637,6637,2,"Indio, CA",2,2.0,1623,549500
6638,6638,1,"Lake Elsinore, CA",5,4.0,3721,525000
6639,6639,1,"Corona, CA",5,3.0,2570,522000
6640,6640,2,"Perris, CA",4,3.0,2650,499500
6641,6641,2,"Winchester, CA",4,2.0,3000,550000
6642,6642,1,"Rancho Mirage, CA",3,3.0,2564,525000
6643,6643,2,"Nuevo, CA",4,2.1,2220,499900
6644,6644,2,"Murrieta, CA",5,3.0,2858,498640
6645,6645,1,"Riverside, CA",4,3.0,2256,539900
6646,6646,1,"La Quinta, CA",3,3.0,2091,519000
6647,6647,1,"Wildomar, CA",4,2.1,2721,519900
6648,6648,2,"Indio, CA",4,3.0,2691,550000
6649,6649,2,"Idyllwild, CA",3,2.0,2024,499000
6650,6650,2,"Lake Elsinore, CA",5,3.0,2867,549900
6651,6651,1,"Menifee, CA",4,2.1,2952,539000
6652,6652,1,"Mira Loma, CA",3,2.0,1773,515000
6653,6653,1,"Murrieta, CA",5,3.0,2800,514900
6654,6654,1,"Palm Springs, CA",3,2.0,1452,524000
6655,6655,2,"La Quinta, CA",4,3.0,2423,555000
6656,6656,1,"Indio, CA",3,2.1,2141,519990
6657,6657,2,"La Quinta, CA",3,2.1,3251,554900
6658,6658,1,"Riverside, CA",4,3.0,2223,535000
6659,6659,1,"Indio, CA",2,2.1,2596,499000
6660,6660,2,"Riverside, CA",5,4.0,3405,550000
6661,6661,1,"Corona, CA",3,2.0,1532,519995
6662,6662,2,"Rancho Mirage, CA",2,2.0,2535,549000
6663,6663,2,"Menifee, CA",3,2.0,2129,549000
6664,6664,1,"Riverside, CA",4,3.0,2219,534900
6665,6665,1,"Temecula, CA",4,3.0,2528,539900
6666,6666,1,"Indio, CA",3,2.1,2500,499999
6667,6667,1,"Riverside, CA",5,3.0,2855,519999
6668,6668,1,"Belltown, CA",4,2.0,1232,495000
6669,6669,1,"Winchester, CA",5,3.1,3349,500000
6670,6670,1,"Canyon Lake, CA",4,3.0,2374,529000
6671,6671,1,"La Quinta, CA",3,3.0,1874,529900
6672,6672,1,"Indian Wells, CA",3,3.0,2568,515000
6673,6673,2,"Canyon Lake, CA",4,2.1,2704,555000
6674,6674,1,"Murrieta, CA",4,3.0,3042,514990
6675,6675,1,"Idyllwild, CA",4,2.0,2009,539000
6676,6676,1,"Rancho Mirage, CA",3,3.0,2191,515000
6677,6677,1,"Corona, CA",4,4.0,3200,521800
6678,6678,1,"Palm Springs, CA",3,2.0,1888,529000
6679,6679,1,"Perris, CA",4,3.0,2630,499900
6680,6680,1,"Indian Wells, CA",3,3.0,2368,499000
6681,6681,1,"Riverside, CA",4,3.0,2730,528500
6682,6682,1,"Corona, CA",2,2.0,1966,535000
6683,6683,1,"Palm Springs, CA",3,2.0,1744,535000
6684,6684,1,"Rancho Mirage, CA",4,3.0,2434,529500
6685,6685,2,"Norco, CA",3,2.0,1444,549000
6686,6686,1,"Temecula, CA",4,2.0,2284,533900
6687,6687,2,"Temecula, CA",4,2.1,3245,549900
6688,6688,2,"La Quinta, CA",4,3.0,2853,549000
6689,6689,1,"Palm Desert, CA",4,2.0,2148,535000
6690,6690,2,"Corona, CA",2,2.0,2061,549900
6691,6691,1,"Temecula, CA",5,4.0,3226,540000
6692,6692,1,"Palm Desert, CA",2,3.0,2318,520000
6693,6693,1,"Palm Springs, CA",3,2.0,1270,498000
6694,6694,1,"Belltown, CA",5,3.0,2813,504990
6695,6695,2,"Palm Springs, CA",3,2.0,1482,599000
6696,6696,2,"Riverside, CA",3,3.1,2100,549900
6697,6697,1,"Indio, CA",3,4.0,2023,559500
6698,6698,2,"Idyllwild, CA",2,2.1,1156,549000
6699,6699,2,"Temecula, CA",3,2.0,2160,550000
6700,6700,1,"Riverside, CA",4,3.0,3278,570000
6701,6701,2,"Indian Wells, CA",4,3.1,2400,599000
6702,6702,2,"Nuevo, CA",4,2.0,2228,599999
6703,6703,1,"Canyon Lake, CA",3,2.0,1772,559000
6704,6704,1,"Palm Desert, CA",4,3.1,3322,569900
6705,6705,2,"Riverside, CA",4,3.0,1704,550000
6706,6706,2,"Anza, CA",3,2.1,2650,599000
6707,6707,2,"Corona, CA",4,3.0,2844,599900
6708,6708,2,"Corona, CA",3,2.1,2248,555000
6709,6709,1,"Palm Springs, CA",2,2.1,1516,560000
6710,6710,2,"Desert Hot Springs, CA",3,2.0,1915,549000
6711,6711,2,"Riverside, CA",4,3.0,2218,599000
6712,6712,1,"Temecula, CA",4,3.0,2939,568800
6713,6713,1,"Riverside, CA",4,3.0,2624,570000
6714,6714,1,"La Quinta, CA",3,3.1,3001,594900
6715,6715,1,"Palm Desert, CA",2,2.1,2907,589000
6716,6716,1,"Rancho Mirage, CA",4,3.0,2080,570000
6717,6717,2,"Rancho Mirage, CA",3,3.0,3169,599000
6718,6718,1,"Temecula, CA",5,4.1,3512,585900
6719,6719,1,"Palm Desert, CA",5,3.0,3031,589000
6720,6720,2,"Rancho Mirage, CA",3,3.0,2129,549000
6721,6721,1,"Norco, CA",3,2.0,1597,569500
6722,6722,2,"Belltown, CA",5,3.0,3143,548000
6723,6723,1,"Palm Desert, CA",3,2.0,1863,589900
6724,6724,2,"Riverside, CA",3,3.1,2200,549000
6725,6725,1,"Indian Wells, CA",4,2.1,2356,565000
6726,6726,2,"Riverside, CA",4,4.0,2870,599999
6727,6727,2,"Canyon Lake, CA",5,3.1,3327,599000
6728,6728,1,"Corona, CA",4,3.0,2363,589888
6729,6729,1,"Riverside, CA",3,2.1,2802,574900
6730,6730,2,"Palm Desert, CA",2,2.0,2142,549000
6731,6731,2,"Riverside, CA",4,3.0,2761,549900
6732,6732,1,"Corona, CA",4,3.0,2530,580000
6733,6733,2,"Mira Loma, CA",4,3.0,2398,550000
6734,6734,2,"Corona, CA",5,3.1,4187,600000
6735,6735,2,"Corona, CA",4,3.0,2197,545900
6736,6736,2,"Corona, CA",4,2.1,1967,549000
6737,6737,2,"Riverside, CA",4,3.1,2857,554900
6738,6738,1,"Winchester, CA",5,4.1,3810,579900
6739,6739,2,"Lake Elsinore, CA",4,1.0,1225,599000
6740,6740,2,"La Quinta, CA",3,3.1,2977,550000
6741,6741,1,"Cherry Valley, CA",3,2.0,2744,569900
6742,6742,2,"Murrieta, CA",4,3.1,3034,545000
6743,6743,2,"Palm Springs, CA",4,3.0,1940,549000
6744,6744,2,"Corona, CA",5,3.0,2985,605000
6745,6745,2,"Riverside, CA",5,4.1,3803,600000
6746,6746,2,"Mira Loma, CA",5,3.0,2795,598900
6747,6747,1,"La Quinta, CA",2,2.0,1775,558000
6748,6748,1,"Palm Desert, CA",3,3.0,2439,589000
6749,6749,1,"Riverside, CA",5,4.1,2938,585000
6750,6750,1,"Murrieta, CA",5,4.0,3613,589900
6751,6751,1,"Palm Desert, CA",3,2.1,2128,579000
6752,6752,2,"Indio, CA",4,3.0,2538,599990
6753,6753,1,"Palm Springs, CA",3,2.0,1746,589900
6754,6754,1,"Corona, CA",4,3.0,2762,588000
6755,6755,1,"Temecula, CA",4,3.0,3717,570000
6756,6756,1,"Riverside, CA",4,2.1,2792,569900
6757,6757,1,"Mira Loma, CA",5,3.1,2915,565000
6758,6758,2,"Murrieta, CA",5,4.0,2986,549000
6759,6759,1,"Palm Springs, CA",4,3.0,2517,565000
6760,6760,1,"Murrieta, CA",5,3.0,3476,589000
6761,6761,1,"Temecula, CA",4,3.0,3133,579000
6762,6762,2,"Beaumont, CA",4,3.0,2834,550000
6763,6763,1,"Palm Springs, CA",2,2.1,1516,575000
6764,6764,1,"Corona, CA",3,2.1,2367,579900
6765,6765,2,"Temecula, CA",4,3.0,2358,550000
6766,6766,1,"Temecula, CA",5,3.0,2985,579900
6767,6767,2,"Lake Elsinore, CA",5,4.1,4052,599000
6768,6768,1,"Norco, CA",4,2.0,2126,564950
6769,6769,2,"Idyllwild, CA",3,2.0,1478,599000
6770,6770,2,"La Quinta, CA",3,3.0,2412,600000
6771,6771,2,"Corona, CA",4,2.1,2643,599888
6772,6772,1,"Temecula, CA",5,3.0,2901,559900
6773,6773,1,"Corona, CA",3,2.1,2308,559900
6774,6774,2,"Canyon Lake, CA",3,2.1,2562,549900
6775,6775,2,"Corona, CA",5,3.0,2268,549999
6776,6776,1,"Murrieta, CA",4,3.0,3472,560000
6777,6777,1,"Riverside, CA",4,2.1,3186,565000
6778,6778,2,"Hemet, CA",6,4.0,3610,549900
6779,6779,2,"Riverside, CA",5,4.0,2900,549900
6780,6780,2,"Indio, CA",3,3.0,2193,599000
6781,6781,1,"La Quinta, CA",4,2.0,1887,575000
6782,6782,1,"Corona, CA",4,3.0,3086,570000
6783,6783,1,"Norco, CA",4,2.0,2224,589900
6784,6784,2,"Mira Loma, CA",4,3.1,3003,599999
6785,6785,1,"Murrieta, CA",5,3.0,3171,570000
6786,6786,1,"Palm Desert, CA",4,2.1,2320,559000
6787,6787,2,"Indian Wells, CA",3,3.1,2870,599900
6788,6788,1,"Corona, CA",5,3.0,3000,575450
6789,6789,2,"Corona, CA",4,3.0,3086,545888
6790,6790,1,"Lake Elsinore, CA",5,2.1,3237,589000
6791,6791,2,"Corona, CA",5,4.1,3463,555000
6792,6792,1,"Wildomar, CA",4,2.0,1953,559900
6793,6793,2,"La Quinta, CA",4,3.0,2591,600000
6794,6794,1,"Corona, CA",4,3.0,3195,585000
6795,6795,2,"Palm Springs, CA",3,2.0,1404,595000
6796,6796,1,"Winchester, CA",4,3.1,2946,574999
6797,6797,2,"Palm Springs, CA",4,3.0,2517,599900
6798,6798,2,"Canyon Lake, CA",5,3.0,3085,549999
6799,6799,2,"Indio, CA",2,2.0,1623,549500
6800,6800,1,"Palm Springs, CA",4,2.0,1956,577000
6801,6801,2,"Riverside, CA",5,4.0,3615,599999
6802,6802,2,"Winchester, CA",4,2.0,3000,550000
6803,6803,1,"Palm Springs, CA",3,2.0,1696,559000
6804,6804,1,"Corona, CA",4,3.0,2767,566690
6805,6805,1,"Corona, CA",4,4.0,2867,569900
6806,6806,2,"Murrieta, CA",6,4.0,3923,605000
6807,6807,1,"Canyon Lake, CA",3,2.0,1503,569000
6808,6808,1,"Rancho Mirage, CA",4,3.0,2649,585000
6809,6809,2,"Indio, CA",4,3.0,2691,550000
6810,6810,1,"Palm Desert, CA",3,3.0,2110,560000
6811,6811,1,"Temecula, CA",4,3.1,2816,560900
6812,6812,2,"Lake Elsinore, CA",5,3.0,2867,549900
6813,6813,1,"La Quinta, CA",3,3.0,2074,560000
6814,6814,2,"La Quinta, CA",4,3.0,2423,555000
6815,6815,1,"Indio, CA",3,3.0,2367,559990
6816,6816,1,"Indio, CA",2,2.0,1920,569900
6817,6817,2,"La Quinta, CA",3,2.1,3251,554900
6818,6818,2,"Corona, CA",5,3.0,2985,595000
6819,6819,1,"Moreno Valley, CA",3,2.0,2251,569000
6820,6820,2,"Riverside, CA",5,4.0,3405,550000
6821,6821,2,"Murrieta, CA",4,3.0,2648,597000
6822,6822,2,"Rancho Mirage, CA",2,2.0,2535,549000
6823,6823,1,"Indio, CA",2,2.0,2195,569000
6824,6824,2,"Rancho Mirage, CA",3,3.0,3008,599000
6825,6825,1,"Cathedral City, CA",3,2.1,1905,559000
6826,6826,2,"Menifee, CA",3,2.0,2129,549000
6827,6827,1,"Corona, CA",4,3.0,2574,575000
6828,6828,1,"Indio, CA",2,2.0,2231,589000
6829,6829,2,"Riverside, CA",4,3.0,2803,599999
6830,6830,1,"Riverside, CA",5,3.0,2650,589000
6831,6831,2,"Canyon Lake, CA",4,2.1,2704,555000
6832,6832,2,"Temecula, CA",5,3.0,2965,597000
6833,6833,2,"Corona, CA",5,3.0,3478,598800
6834,6834,2,"Riverside, CA",4,3.0,2116,599900
6835,6835,1,"Bermuda Dunes, CA",3,2.1,2505,580000
6836,6836,1,"Palm Desert, CA",4,3.1,3630,587000
6837,6837,1,"Hemet, CA",3,2.1,2542,579950
6838,6838,1,"Palm Desert, CA",4,4.1,2664,559900
6839,6839,1,"Riverside, CA",4,2.0,2092,569000
6840,6840,1,"Wildomar, CA",5,4.0,3817,579000
6841,6841,1,"Norco, CA",5,3.0,2098,575400
6842,6842,2,"Norco, CA",3,2.0,1444,549000
6843,6843,2,"Temecula, CA",4,2.1,3245,549900
6844,6844,2,"La Quinta, CA",3,3.1,2422,599900
6845,6845,2,"La Quinta, CA",4,3.0,2853,549000
6846,6846,1,"Desert Hot Springs, CA",3,2.0,1895,565000
6847,6847,1,"Corona, CA",4,3.1,3268,570000
6848,6848,2,"Corona, CA",2,2.0,2061,549900
6849,6849,2,"Wildomar, CA",4,2.1,3588,598000
6850,6850,1,"Temecula, CA",5,3.0,3350,579000
6851,6851,2,"Temecula, CA",4,3.1,3457,604888
6852,6852,2,"Corona, CA",4,3.0,2828,595000
6853,6853,1,"Temecula, CA",4,3.0,3352,564000
6854,6854,1,"La Quinta, CA",3,3.0,1965,548000
6855,6855,1,"Riverside, CA",2,2.0,2372,569900
6856,6856,1,"Temecula, CA",5,4.0,3610,565000
